# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
D3X52,SMD,BAT54S,SOT23,bat54s-sot23,88.90,65.66,90.00,-90.00
D4X11,SMD,BAT54S,SOT23,bat54s-sot23,21.08,27.56,90.00,-90.00
D4X12,SMD,BAT54S,SOT23,bat54s-sot23,21.08,65.66,90.00,-90.00
D4X21,SMD,BAT54S,SOT23,bat54s-sot23,38.86,27.56,90.00,-90.00
D4X22,SMD,BAT54S,SOT23,bat54s-sot23,38.86,65.66,90.00,-90.00
D4X31,SMD,BAT54S,SOT23,bat54s-sot23,56.64,27.56,90.00,-90.00
D4X32,SMD,BAT54S,SOT23,bat54s-sot23,56.64,65.66,90.00,-90.00
D4X41,SMD,BAT54S,SOT23,bat54s-sot23,74.42,27.56,90.00,-90.00
D4X42,SMD,BAT54S,SOT23,bat54s-sot23,74.42,65.66,90.00,-90.00
D4X51,SMD,BAT54S,SOT23,bat54s-sot23,92.20,27.56,90.00,-90.00
D4X52,SMD,BAT54S,SOT23,bat54s-sot23,92.20,65.66,90.00,-90.00
FID-LR,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,93.98,10.16,0.00,0.00
FID-UL,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,5.08,91.44,0.00,0.00
JP1X11,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X12,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X21,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X22,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X31,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X32,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X41,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X42,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X51,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
JP1X52,PTH,CONNECTOR-M05X2,IOB-V3-MODULE,connector-m05x2-iob-v3-module,0.00,0.00,270.00,90.00
R5X11,SMD,1K0,0603-RES,1k0-0603-res,11.18,23.62,90.00,-90.00
R5X12,SMD,1K0,0603-RES,1k0-0603-res,11.18,61.72,90.00,-90.00
R5X21,SMD,1K0,0603-RES,1k0-0603-res,28.96,23.62,90.00,-90.00
R5X22,SMD,1K0,0603-RES,1k0-0603-res,28.96,61.72,90.00,-90.00
R5X31,SMD,1K0,0603-RES,1k0-0603-res,46.74,23.62,90.00,-90.00
R5X32,SMD,1K0,0603-RES,1k0-0603-res,46.74,61.72,90.00,-90.00
R5X41,SMD,1K0,0603-RES,1k0-0603-res,64.52,23.62,90.00,-90.00
R5X42,SMD,1K0,0603-RES,1k0-0603-res,64.52,61.72,90.00,-90.00
R5X51,SMD,1K0,0603-RES,1k0-0603-res,82.30,23.62,90.00,-90.00
R5X52,SMD,1K0,0603-RES,1k0-0603-res,82.30,61.72,90.00,-90.00
R6X11,SMD,1K0,0603-RES,1k0-0603-res,14.48,23.62,90.00,-90.00
R6X12,SMD,1K0,0603-RES,1k0-0603-res,14.48,61.72,90.00,-90.00
R6X21,SMD,1K0,0603-RES,1k0-0603-res,32.26,23.62,90.00,-90.00
R6X22,SMD,1K0,0603-RES,1k0-0603-res,32.26,61.72,90.00,-90.00
R6X31,SMD,1K0,0603-RES,1k0-0603-res,50.04,23.62,90.00,-90.00
R6X32,SMD,1K0,0603-RES,1k0-0603-res,50.04,61.72,90.00,-90.00
R6X41,SMD,1K0,0603-RES,1k0-0603-res,67.82,23.62,90.00,-90.00
R6X42,SMD,1K0,0603-RES,1k0-0603-res,67.82,61.72,90.00,-90.00
R6X51,SMD,1K0,0603-RES,1k0-0603-res,85.60,23.62,90.00,-90.00
R6X52,SMD,1K0,0603-RES,1k0-0603-res,85.60,61.72,90.00,-90.00
R7X11,SMD,1K0,0603-RES,1k0-0603-res,17.78,23.62,90.00,-90.00
R7X12,SMD,1K0,0603-RES,1k0-0603-res,17.78,61.72,90.00,-90.00
R7X21,SMD,1K0,0603-RES,1k0-0603-res,35.56,23.62,90.00,-90.00
R7X22,SMD,1K0,0603-RES,1k0-0603-res,35.56,61.72,90.00,-90.00
R7X31,SMD,1K0,0603-RES,1k0-0603-res,53.34,23.62,90.00,-90.00
R7X32,SMD,1K0,0603-RES,1k0-0603-res,53.34,61.72,90.00,-90.00
R7X41,SMD,1K0,0603-RES,1k0-0603-res,71.12,23.62,90.00,-90.00
R7X42,SMD,1K0,0603-RES,1k0-0603-res,71.12,61.72,90.00,-90.00
R7X51,SMD,1K0,0603-RES,1k0-0603-res,88.90,23.62,90.00,-90.00
R7X52,SMD,1K0,0603-RES,1k0-0603-res,88.90,61.72,90.00,-90.00
R8X11,SMD,1K0,0603-RES,1k0-0603-res,21.08,23.62,90.00,-90.00
R8X12,SMD,1K0,0603-RES,1k0-0603-res,21.08,61.72,90.00,-90.00
R8X21,SMD,1K0,0603-RES,1k0-0603-res,38.86,23.62,90.00,-90.00
R8X22,SMD,1K0,0603-RES,1k0-0603-res,38.86,61.72,90.00,-90.00
R8X31,SMD,1K0,0603-RES,1k0-0603-res,56.64,23.62,90.00,-90.00
R8X32,SMD,1K0,0603-RES,1k0-0603-res,56.64,61.72,90.00,-90.00
R8X41,SMD,1K0,0603-RES,1k0-0603-res,74.42,23.62,90.00,-90.00
R8X42,SMD,1K0,0603-RES,1k0-0603-res,74.42,61.72,90.00,-90.00
R8X51,SMD,1K0,0603-RES,1k0-0603-res,92.20,23.62,90.00,-90.00
R8X52,SMD,1K0,0603-RES,1k0-0603-res,92.20,61.72,90.00,-90.00
R9X11,SMD,82R,0603-RES,82r-0603-res,21.08,37.72,90.00,-90.00
R9X12,SMD,82R,0603-RES,82r-0603-res,21.08,75.82,90.00,-90.00
R9X21,SMD,82R,0603-RES,82r-0603-res,38.86,37.72,90.00,-90.00
R9X22,SMD,82R,0603-RES,82r-0603-res,38.86,75.82,90.00,-90.00
R9X31,SMD,82R,0603-RES,82r-0603-res,56.64,37.72,90.00,-90.00
R9X32,SMD,82R,0603-RES,82r-0603-res,56.64,75.82,90.00,-90.00
R9X41,SMD,82R,0603-RES,82r-0603-res,74.42,37.72,90.00,-90.00
R9X42,SMD,82R,0603-RES,82r-0603-res,74.42,75.82,90.00,-90.00
R9X51,SMD,82R,0603-RES,82r-0603-res,92.20,37.72,90.00,-90.00
R9X52,SMD,82R,0603-RES,82r-0603-res,92.20,75.82,90.00,-90.00
R10X11,SMD,82R,0603-RES,82r-0603-res,17.78,37.72,90.00,-90.00
R10X12,SMD,82R,0603-RES,82r-0603-res,17.78,75.82,90.00,-90.00
R10X21,SMD,82R,0603-RES,82r-0603-res,35.56,37.72,90.00,-90.00
R10X22,SMD,82R,0603-RES,82r-0603-res,35.56,75.82,90.00,-90.00
R10X31,SMD,82R,0603-RES,82r-0603-res,53.34,37.72,90.00,-90.00
R10X32,SMD,82R,0603-RES,82r-0603-res,53.34,75.82,90.00,-90.00
R10X41,SMD,82R,0603-RES,82r-0603-res,71.12,37.72,90.00,-90.00
R10X42,SMD,82R,0603-RES,82r-0603-res,71.12,75.82,90.00,-90.00
R10X51,SMD,82R,0603-RES,82r-0603-res,88.90,37.72,90.00,-90.00
R10X52,SMD,82R,0603-RES,82r-0603-res,88.90,75.82,90.00,-90.00
R11X11,SMD,82R,0603-RES,82r-0603-res,14.61,37.72,90.00,-90.00
R11X12,SMD,82R,0603-RES,82r-0603-res,14.61,75.82,90.00,-90.00
R11X21,SMD,82R,0603-RES,82r-0603-res,32.38,37.72,90.00,-90.00
R11X22,SMD,82R,0603-RES,82r-0603-res,32.38,75.82,90.00,-90.00
R11X31,SMD,82R,0603-RES,82r-0603-res,50.16,37.72,90.00,-90.00
R11X32,SMD,82R,0603-RES,82r-0603-res,50.16,75.82,90.00,-90.00
R11X41,SMD,82R,0603-RES,82r-0603-res,67.95,37.72,90.00,-90.00
R11X42,SMD,82R,0603-RES,82r-0603-res,67.95,75.82,90.00,-90.00
R11X51,SMD,82R,0603-RES,82r-0603-res,85.73,37.72,90.00,-90.00
R11X52,SMD,82R,0603-RES,82r-0603-res,85.73,75.82,90.00,-90.00
R12X11,SMD,82R,0603-RES,82r-0603-res,11.18,37.72,90.00,-90.00
R12X12,SMD,82R,0603-RES,82r-0603-res,11.18,75.82,90.00,-90.00
R12X21,SMD,82R,0603-RES,82r-0603-res,28.96,37.72,90.00,-90.00
R12X22,SMD,82R,0603-RES,82r-0603-res,28.96,75.82,90.00,-90.00
R12X31,SMD,82R,0603-RES,82r-0603-res,46.74,37.72,90.00,-90.00
R12X32,SMD,82R,0603-RES,82r-0603-res,46.74,75.82,90.00,-90.00
R12X41,SMD,82R,0603-RES,82r-0603-res,64.52,37.72,90.00,-90.00
R12X42,SMD,82R,0603-RES,82r-0603-res,64.52,75.82,90.00,-90.00
R12X51,SMD,82R,0603-RES,82r-0603-res,82.30,37.72,90.00,-90.00
R12X52,SMD,82R,0603-RES,82r-0603-res,82.30,75.82,90.00,-90.00
