# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
C1X11,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,15.24,17.14,180.00,-180.00
C1X12,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,15.24,45.09,180.00,-180.00
C1X13,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,15.24,73.03,180.00,-180.00
C1X21,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,65.41,17.14,180.00,-180.00
C1X22,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,65.41,45.09,180.00,-180.00
C1X23,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,65.41,73.03,180.00,-180.00
C2X11,SMD,1uF,0603-CAP,1uf-0603-cap,15.24,15.24,180.00,-180.00
C2X12,SMD,1uF,0603-CAP,1uf-0603-cap,15.24,43.18,180.00,-180.00
C2X13,SMD,1uF,0603-CAP,1uf-0603-cap,15.24,71.12,180.00,-180.00
C2X21,SMD,1uF,0603-CAP,1uf-0603-cap,65.41,15.24,180.00,-180.00
C2X22,SMD,1uF,0603-CAP,1uf-0603-cap,65.41,43.18,180.00,-180.00
C2X23,SMD,1uF,0603-CAP,1uf-0603-cap,65.41,71.12,180.00,-180.00
C3X11,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,25.40,13.34,0.00,0.00
C3X12,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,25.40,41.27,0.00,0.00
C3X13,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,25.40,69.22,0.00,0.00
C3X21,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,75.56,13.34,0.00,0.00
C3X22,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,75.56,41.27,0.00,0.00
C3X23,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,75.56,69.22,0.00,0.00
C4X11,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,30.48,17.14,0.00,0.00
C4X12,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,30.48,45.09,0.00,0.00
C4X13,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,30.48,73.03,0.00,0.00
C4X21,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,80.65,17.14,0.00,0.00
C4X22,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,80.65,45.09,0.00,0.00
C4X23,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,80.65,73.03,0.00,0.00
D1X11,SMD,BAT54A,SOT23,bat54a-sot23,20.32,12.07,90.00,-90.00
D1X12,SMD,BAT54A,SOT23,bat54a-sot23,20.32,40.01,90.00,-90.00
D1X13,SMD,BAT54A,SOT23,bat54a-sot23,20.32,67.95,90.00,-90.00
D1X21,SMD,BAT54A,SOT23,bat54a-sot23,70.48,12.07,90.00,-90.00
D1X22,SMD,BAT54A,SOT23,bat54a-sot23,70.48,40.01,90.00,-90.00
D1X23,SMD,BAT54A,SOT23,bat54a-sot23,70.48,67.95,90.00,-90.00
D2X11,SMD,BAT54A,SOT23,bat54a-sot23,30.48,30.48,270.00,90.00
D2X12,SMD,BAT54A,SOT23,bat54a-sot23,30.48,58.42,270.00,90.00
D2X13,SMD,BAT54A,SOT23,bat54a-sot23,30.48,86.36,270.00,90.00
D2X21,SMD,BAT54A,SOT23,bat54a-sot23,80.65,30.48,270.00,90.00
D2X22,SMD,BAT54A,SOT23,bat54a-sot23,80.65,58.42,270.00,90.00
D2X23,SMD,BAT54A,SOT23,bat54a-sot23,80.65,86.36,270.00,90.00
D3X11,SMD,BAT54C,SOT23,bat54c-sot23,30.48,26.04,90.00,-90.00
D3X12,SMD,BAT54C,SOT23,bat54c-sot23,30.48,53.98,90.00,-90.00
D3X13,SMD,BAT54C,SOT23,bat54c-sot23,30.48,81.92,90.00,-90.00
D3X21,SMD,BAT54C,SOT23,bat54c-sot23,80.65,26.04,90.00,-90.00
D3X22,SMD,BAT54C,SOT23,bat54c-sot23,80.65,53.98,90.00,-90.00
D3X23,SMD,BAT54C,SOT23,bat54c-sot23,80.65,81.92,90.00,-90.00
D4X11,SMD,BAT54C,SOT23,bat54c-sot23,30.48,22.23,270.00,90.00
D4X12,SMD,BAT54C,SOT23,bat54c-sot23,30.48,50.16,270.00,90.00
D4X13,SMD,BAT54C,SOT23,bat54c-sot23,30.48,78.11,270.00,90.00
D4X21,SMD,BAT54C,SOT23,bat54c-sot23,80.65,22.23,270.00,90.00
D4X22,SMD,BAT54C,SOT23,bat54c-sot23,80.65,50.16,270.00,90.00
D4X23,SMD,BAT54C,SOT23,bat54c-sot23,80.65,78.11,270.00,90.00
FID-LR,SMD,,FIDUCIAL_1MM,-fiducial_1mm,90.81,2.54,0.00,0.00
FID-UL,SMD,,FIDUCIAL_1MM,-fiducial_1mm,8.89,93.98,0.00,0.00
FID1X11,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,1.27,33.02,0.00,0.00
FID1X12,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,1.27,60.96,0.00,0.00
FID1X13,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,1.27,88.90,0.00,0.00
FID1X21,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,51.44,33.02,0.00,0.00
FID1X22,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,51.44,60.96,0.00,0.00
FID1X23,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,51.44,88.90,0.00,0.00
FID2X11,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,48.26,8.89,0.00,0.00
FID2X12,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,48.26,36.83,0.00,0.00
FID2X13,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,48.26,64.77,0.00,0.00
FID2X21,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,98.43,8.89,0.00,0.00
FID2X22,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,98.43,36.83,0.00,0.00
FID2X23,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,98.43,64.77,0.00,0.00
IC1X11,SMD,LM358D,SO-8,lm358d-so-8,35.56,14.22,270.00,90.00
IC1X12,SMD,LM358D,SO-8,lm358d-so-8,35.56,42.16,270.00,90.00
IC1X13,SMD,LM358D,SO-8,lm358d-so-8,35.56,70.10,270.00,90.00
IC1X21,SMD,LM358D,SO-8,lm358d-so-8,85.73,14.22,270.00,90.00
IC1X22,SMD,LM358D,SO-8,lm358d-so-8,85.73,42.16,270.00,90.00
IC1X23,SMD,LM358D,SO-8,lm358d-so-8,85.73,70.10,270.00,90.00
J1X11,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
J1X12,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
J1X13,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
J1X21,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
J1X22,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
J1X23,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
J2X11,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
J2X12,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
J2X13,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
J2X21,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
J2X22,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
J2X23,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
LED1X11,SMD,Y,0603-LED,y-0603-led,46.99,21.59,270.00,90.00
LED1X12,SMD,Y,0603-LED,y-0603-led,46.99,49.53,270.00,90.00
LED1X13,SMD,Y,0603-LED,y-0603-led,46.99,77.47,270.00,90.00
LED1X21,SMD,Y,0603-LED,y-0603-led,97.16,21.59,270.00,90.00
LED1X22,SMD,Y,0603-LED,y-0603-led,97.16,49.53,270.00,90.00
LED1X23,SMD,Y,0603-LED,y-0603-led,97.16,77.47,270.00,90.00
Q1X11,SMD,2N7002,SOT23,2n7002-sot23,15.37,12.07,90.00,-90.00
Q1X12,SMD,2N7002,SOT23,2n7002-sot23,15.37,40.01,90.00,-90.00
Q1X13,SMD,2N7002,SOT23,2n7002-sot23,15.37,67.95,90.00,-90.00
Q1X21,SMD,2N7002,SOT23,2n7002-sot23,65.53,12.07,90.00,-90.00
Q1X22,SMD,2N7002,SOT23,2n7002-sot23,65.53,40.01,90.00,-90.00
Q1X23,SMD,2N7002,SOT23,2n7002-sot23,65.53,67.95,90.00,-90.00
R1X11,SMD,2.2M,0603-RES,2.2m-0603-res,20.32,17.14,0.00,0.00
R1X12,SMD,2.2M,0603-RES,2.2m-0603-res,20.32,45.09,0.00,0.00
R1X13,SMD,2.2M,0603-RES,2.2m-0603-res,20.32,73.03,0.00,0.00
R1X21,SMD,2.2M,0603-RES,2.2m-0603-res,70.48,17.14,0.00,0.00
R1X22,SMD,2.2M,0603-RES,2.2m-0603-res,70.48,45.09,0.00,0.00
R1X23,SMD,2.2M,0603-RES,2.2m-0603-res,70.48,73.03,0.00,0.00
R2X11,SMD,10k,0603-RES,10k-0603-res,20.32,15.24,0.00,0.00
R2X12,SMD,10k,0603-RES,10k-0603-res,20.32,43.18,0.00,0.00
R2X13,SMD,10k,0603-RES,10k-0603-res,20.32,71.12,0.00,0.00
R2X21,SMD,10k,0603-RES,10k-0603-res,70.48,15.24,0.00,0.00
R2X22,SMD,10k,0603-RES,10k-0603-res,70.48,43.18,0.00,0.00
R2X23,SMD,10k,0603-RES,10k-0603-res,70.48,71.12,0.00,0.00
R3X11,SMD,10k,0603-RES,10k-0603-res,25.40,19.05,180.00,-180.00
R3X12,SMD,10k,0603-RES,10k-0603-res,25.40,46.99,180.00,-180.00
R3X13,SMD,10k,0603-RES,10k-0603-res,25.40,74.93,180.00,-180.00
R3X21,SMD,10k,0603-RES,10k-0603-res,75.56,19.05,180.00,-180.00
R3X22,SMD,10k,0603-RES,10k-0603-res,75.56,46.99,180.00,-180.00
R3X23,SMD,10k,0603-RES,10k-0603-res,75.56,74.93,180.00,-180.00
R4X11,SMD,200R,0603-RES,200r-0603-res,25.40,17.14,180.00,-180.00
R4X12,SMD,200R,0603-RES,200r-0603-res,25.40,45.09,180.00,-180.00
R4X13,SMD,200R,0603-RES,200r-0603-res,25.40,73.03,180.00,-180.00
R4X21,SMD,200R,0603-RES,200r-0603-res,75.56,17.14,180.00,-180.00
R4X22,SMD,200R,0603-RES,200r-0603-res,75.56,45.09,180.00,-180.00
R4X23,SMD,200R,0603-RES,200r-0603-res,75.56,73.03,180.00,-180.00
R5X11,SMD,1M,0603-RES,1m-0603-res,25.40,15.24,180.00,-180.00
R5X12,SMD,1M,0603-RES,1m-0603-res,25.40,43.18,180.00,-180.00
R5X13,SMD,1M,0603-RES,1m-0603-res,25.40,71.12,180.00,-180.00
R5X21,SMD,1M,0603-RES,1m-0603-res,75.56,15.24,180.00,-180.00
R5X22,SMD,1M,0603-RES,1m-0603-res,75.56,43.18,180.00,-180.00
R5X23,SMD,1M,0603-RES,1m-0603-res,75.56,71.12,180.00,-180.00
R6X11,SMD,10k,0603-RES,10k-0603-res,30.48,19.05,180.00,-180.00
R6X12,SMD,10k,0603-RES,10k-0603-res,30.48,46.99,180.00,-180.00
R6X13,SMD,10k,0603-RES,10k-0603-res,30.48,74.93,180.00,-180.00
