# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
C1,SMD,1.0uF,0603-CAP,1.0uf-0603-cap,15.88,9.14,180.00,-180.00
C2,SMD,0.01uF,0603-CAP,0.01uf-0603-cap,26.04,5.33,0.00,0.00
C3,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,31.12,9.14,0.00,0.00
C4,SMD,0.1uF,0603-CAP,0.1uf-0603-cap,31.12,3.43,180.00,-180.00
D1,SMD,BAT54A,SOT23,bat54a-sot23,20.96,4.06,90.00,-90.00
D2,SMD,BAT54C,SOT23,bat54c-sot23,31.12,22.48,270.00,90.00
D3,SMD,BAT54A,SOT23,bat54a-sot23,31.12,18.16,90.00,-90.00
D4,SMD,BAT54C,SOT23,bat54c-sot23,31.12,14.22,270.00,90.00
FID1,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,1.91,25.40,0.00,0.00
FID2,SMD,FIDUCIAL,FIDUCIAL_1MM,fiducial-fiducial_1mm,47.62,1.91,0.00,0.00
IC1,SMD,LM358D,SO-8,lm358d-so-8,36.20,6.22,270.00,90.00
J1,PTH,,1X05,-1x05,0.00,0.00,90.00,-90.00
J2,PTH,,KK-156-5,-kk-156-5,0.00,0.00,90.00,-90.00
LED1,SMD,Y,0603-LED,y-0603-led,46.99,7.62,90.00,-90.00
Q1,SMD,2N7002,SOT23,2n7002-sot23,16.00,5.97,90.00,-90.00
R1,SMD,2M2,0603-RES,2m2-0603-res,20.96,9.14,0.00,0.00
R2,SMD,10K,0603-RES,10k-0603-res,20.96,7.24,0.00,0.00
R3,SMD,10K,0603-RES,10k-0603-res,26.04,11.05,180.00,-180.00
R4,SMD,200R,0603-RES,200r-0603-res,26.04,9.14,0.00,0.00
R5,SMD,1M,0603-RES,1m-0603-res,26.04,7.24,180.00,-180.00
R6,SMD,10K,0603-RES,10k-0603-res,31.12,11.05,180.00,-180.00
R7,SMD,10K,0603-RES,10k-0603-res,36.20,18.54,180.00,-180.00
R8,SMD,1M,0603-RES,1m-0603-res,36.20,10.92,180.00,-180.00
R9,SMD,10K,ST-4,10k-st-4,44.45,15.88,270.00,90.00
R10,SMD,2k2,0603-RES,2k2-0603-res,45.09,7.62,270.00,90.00
R11,PTH,10K,PT-10S,10k-pt-10s,0.00,0.00,270.00,90.00
R12,SMD,10K,TC33X,10k-tc33x,44.41,15.88,270.00,90.00
U$1,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$2,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
X1,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X2,SMD,,M5300,-m5300,19.69,18.80,90.00,-90.00
